role_name;idPer;idObra;idPapel;
Alex;24486;4754;55934;
;24487;2499;18183;
Singer;24488;4612;55577;
Señá Paca;24489;4280;55484;
Gangster;24491;5310;37803;
Planet;24492;5150;34163;
Señor Motomiya;24493;4962;32927;
;24494;305;41025;
Sheriff;24496;5278;35063;
Lhôtesse Royal Nepal Airlines;24497;5208;57424;
;24498;1059;43390;
Benjamin;24499;3954;27993;
;24500;796;8019;
;24501;1310;1040;
;24503;854;7465;
;24504;3880;27725;
;24506;982;9006;
Ana;24507;2806;49397;
;24507;3618;52618;
Orovio;24509;3719;26700;
Orovio;24510;3719;26701;
Worsel;24511;3434;2089;
Gerardo;24512;728;9811;
;24513;3651;26221;
;24514;532;6480;
Assistente Vasconcelos;24517;418;5951;
Compère ours;24519;3421;24913;
Sonia;24520;5158;57242;
;24524;3670;52849;
Monja 2;24525;1428;44715;
;24526;5503;36268;
;24527;4076;54194;
;24528;3651;52791;
Second Guard;24529;5104;57048;
Maid;24530;2661;48770;
Herself - Hostess;24531;3647;39265;
Vieux baroudeur;24532;1332;10797;
Fillo Xonxa novo;24533;4816;32189;
Taxista;24534;143;4361;
;24535;5515;58265;
Seminarista;24536;4727;33307;
Father Patricio;24537;2946;21230;
;24537;3170;23087;
;24538;2292;47698;
Carlitos;24539;1168;10089;
;24540;2292;47699;
Boy in Bar;24541;99;4326;
Chico Bar;24541;99;4327;
Asistente 2;24541;2666;19031;
Oficial;24542;1466;11942;
Comisario;24542;1692;13739;
;24542;4812;32173;
Fucha;24543;3766;39319;
Quiquet;24545;5465;36623;
Luis Orozco;24547;1549;12489;
New cinema spectator;24548;403;5873;
;24549;5573;4000;
Gioachino Rossini, anziano;24551;4705;31615;
Cardinal Mazarin;24551;5142;34082;
Bodie Hang One;24552;1432;11571;
Aramis;24553;1142;912;
Athos;24553;1142;913;
Himself - Reporter;24555;834;728;
Padre;24556;3297;26356;
;24558;1386;1644;
Rudy;24558;1665;13406;
Entrevistado;24558;1739;13937;
Hombre mayor en tienda de ropa;24558;1995;15682;
;24558;2878;20681;
Jefe de Simón;24558;12;37222;
Camarero;24559;3742;26836;
Chris;24560;5660;37031;
;24561;3409;24773;
Lucie;24562;3425;49355;
Journalist;24563;3468;19814;
;24565;1557;12607;
César;24566;216;4691;
Simón Romero;24566;340;5381;
Antonio;24566;859;8372;
Alberto;24566;914;8642;
Julio Muñoz;24566;1133;9802;
;24566;1159;10028;
;24566;1997;15688;
Gambler #1;24566;2298;16931;
;24566;2452;17921;
Joven pelea 1.;24566;2524;18332;
Sergio;24566;2947;21242;
Alberto;24566;3667;26297;
Echevarría;24566;3732;26729;
Ignacio;24566;3787;28396;
Simón Cárdenas;24566;4021;28540;
;24566;4952;32941;
Bosco Herranz;24566;5113;33885;
;24566;5404;35909;
;24566;5480;36206;
Referee;24568;2298;16932;
;24569;1952;46698;
Commune member;24570;2452;17922;
;24571;3882;53588;
New cinema spectator;24572;403;5874;
New cinema spectator;24573;403;41404;
Bigsy;24574;5660;37032;
El pato;24575;3285;23808;
Juana;24578;1834;46313;
Leopoldo;24579;375;5693;
Silveira;24579;1656;13382;
Bartender;24579;5314;35281;
Jaime;24582;3007;21984;
Esposa Irazábal;24583;1531;45071;
Enfermero 1;24584;548;6558;
Rockero ascensor;24584;1289;10581;
Calvo;24584;1512;12280;
;24584;2151;16298;
Verdugo;24584;2783;20414;
Chato;24584;2900;20871;
Prima;24584;3251;23567;
Antonio;24584;3335;24177;
;24584;4021;28541;
;24584;4041;28666;
Elosegui;24584;5292;35161;
Mr. Phillips Secretary;24585;4908;56377;
Joven Oriental;24586;3781;27163;
;24587;3025;50330;
;24588;915;42994;
;24589;5573;4001;
Marcos;24591;1067;9480;
Herself - Reportera;24595;2358;38818;
Roque;24596;2998;21681;
Himself - Newsreader;24597;3483;1827;
Himself - Newsreader;24597;3484;1833;
;24598;5228;38839;
Sofia Palau;24598;4072;39791;
Nathalie Jauma;24598;3197;39924;
;24598;4802;40089;
Dalis Mother;24598;1143;43736;
Juana;24598;1681;45681;
Wife;24598;1783;46037;
;24598;1943;46647;
;24598;1979;46823;
;24598;2201;47418;
;24598;2674;48826;
;24598;2814;49411;
Oradora;24598;3471;52156;
Merche;24598;3506;52240;
Enfermera jefe;24598;3524;52274;
Hermana Rosa;24598;3787;53930;
Marga;24598;4327;54828;
;24598;4557;55470;
Míriam;24598;4619;55593;
;24598;4627;55621;
Graciela;24598;4700;55782;
;24598;5061;56934;
;24598;5411;58055;
;24600;3262;23651;
Sr. Roig;24601;1804;14425;
;24601;2674;19057;
;24601;2878;20682;
Payés #2;24601;3359;24371;
;24603;721;7627;
;24603;3017;21952;
;24603;3419;24881;
;24604;1775;14105;
Porfirio;24605;3367;24420;
;24607;2413;17665;
;24609;1727;13899;
Himself - Host;24611;3918;2882;
Quisoquera;24612;1055;43377;
Himself - Guest;24614;142;25;
Ramón;24614;366;5624;
Mendigo;24614;615;7077;
Capo;24614;1016;9104;
Benigno;24614;1145;9935;
Vendedor;24614;1146;9951;
Marcelo;24614;1214;10247;
Roberto;24614;1289;10582;
Roberto Moreno;24614;1670;13442;
Jaime;24614;1763;14060;
Honorio;24614;1990;15638;
Berto;24614;2296;16895;
Paco Reine;24614;2493;18141;
Hilo conductor;24614;2600;18680;
Jota;24614;2806;20015;
Sempronio;24614;2783;20415;
Doctor B;24614;2943;21212;
Óscar Marsal;24614;3099;22607;
Policía;24614;3162;23046;
;24614;3529;25369;
Álvaro;24614;3540;25392;
Max;24614;3794;28432;
Hugo;24614;3800;28446;
;24614;4064;28786;
Voz del cajero automático;24614;4295;29730;
Alfonso;24614;4740;31753;
Bólido;24614;5092;33769;
Alberto;24614;5164;34247;
Eduardo;24614;5201;34536;
Mensajero;24614;5409;35923;
Himself - Guest;24615;2363;1537;
José;24616;3251;23568;
Sara;24617;2323;47892;
Fabiana;24617;3804;53327;
Himself - Guest;24618;1180;961;
Herself - Hostess;24620;5487;40357;
Herself - Hostess;24621;2050;38729;
Herself - Hostess;24621;2200;38774;
Mazzoni;24622;2612;1727;
Policia;24623;2095;15990;
Tico;24624;3281;39118;
Inquilino;24625;2535;18391;
Cliente Negro;24625;5063;33652;
;24626;2878;20683;
Grupo fachas;24627;1415;11413;
Madre Meme;24629;1587;45343;
Crysothemis;24634;4605;40029;
Thief in Supermarket;24635;944;8729;
Vicentes Wife;24636;236;40741;
Himself;24638;1564;12798;
Lodger 1;24638;3049;22147;
Himself;24638;3965;28107;
;24638;2089;37710;
Guard;24639;5104;57049;
Dancer: Grupo Cobo de la Peña;24644;2299;47776;
Tío José de Paula;24644;2299;47777;
Joven 1;24646;3698;26485;
Himself;24649;741;394;
;24651;844;42795;
Coronela;24651;3726;53049;
;24652;3243;23479;
;24654;2711;19270;
Nancy;24655;1308;44122;
Mamen;24656;2194;47399;
Olivia joven;24657;1719;45858;
Prima;24657;2935;49910;
Sra. Hilda;24658;2946;49978;
Andrés;24661;1245;10446;
Hada negra;24662;5160;57256;
Maestro mayor;24664;168;4541;
El hombre lobo;24664;672;7332;
;24665;5170;34313;
2º. Ballet;24666;1416;44543;
Himself - Guest;24667;5561;3978;
Mondongo;24668;713;8294;
Dancer;24669;2299;47778;
Daisy;24670;1131;43669;
Musician;24671;1938;15194;
Camarero cafetería;24673;1033;9222;
;24673;1791;14301;
;24674;733;7728;
;24674;1245;10445;
Bracero nigeriano;24675;3427;24943;
Flamenco Group;24676;4964;32973;
;24678;2539;48508;
;24681;2366;17330;
Espérez;24681;4740;31754;
Herself - Hostess;24682;741;38115;
;24684;4778;31987;
Regidor;24688;2897;1882;
Homosexual;24690;1450;11812;
;24691;3916;27893;
Console Giapponese;24692;2609;18728;
;24695;3660;26280;
General;24697;4279;29695;
;24698;2322;47884;
Ambulance man;24701;3303;23948;
Hippie #1;24703;1812;46182;
;24703;2757;49142;
;24704;3880;27726;
Young Barman;24705;135;4403;
Block;24706;2900;20872;
Boy 1;24709;658;7254;
Student;24710;133;4342;
Himself;24713;2659;18991;
Himself;24714;2659;18992;
Deborah Corishant;24715;2588;38938;
Dick Powell;24716;5146;34149;
Breens Girlfriend;24717;135;40549;
James Walker;24719;5602;36687;
Pija en el viñedo #2;24721;1812;46183;
;24722;722;42308;
Angelicas Nephew;24724;2645;18925;
Hundra Villager;24725;2582;48578;
Projectionist - New Movie;24726;403;5875;
Woman;24729;2400;48065;
Abuela de Alicia;24730;3148;38255;
La mère Paris;24730;3442;39159;
;24730;5529;40368;
Carmen;24730;1441;44660;
Emilia;24730;1466;44849;
Mimí de Torres;24730;1519;45010;
Genoveva;24730;1667;45636;
;24730;2867;49582;
Flora;24730;2991;50157;
Señora Marsan;24730;3125;50812;
Madre de Anna;24730;3312;51393;
Madre del Juez Domínguez;24730;5028;56850;
;24730;5260;57587;
Doña Milagros;24730;5409;58045;
;24730;5607;58485;
Marqués;24732;3285;23809;
Revisor de Golondrina;24732;5354;35591;
;24734;2366;47975;
Driver;24735;5134;34004;
Matthew Sebanek;24736;382;5757;
;24738;334;5360;
Rudy;24739;3900;27853;
Carlas Family #6;24740;791;42548;
;24742;4250;29571;
;24744;5065;33680;
;24745;1436;11653;
;24746;1943;15292;
Themselves;24747;1;37414;
Rosa;24748;4492;55309;
;24751;3528;25363;
Herself;24753;5218;57446;
;24754;628;7117;
;24754;830;8209;
Camionero 2;24754;847;8337;
;24754;872;8469;
Teniente médico;24754;1424;15414;
Javier;24754;2015;15722;
;24754;5292;35162;
Gilberto;24755;2757;19562;
Herself;24756;720;38083;
Herself - Hostess;24756;742;38127;
Tamamet;24756;2615;38961;
Immacolata;24756;3526;39029;
;24756;588;41948;
Laura;24756;724;42327;
Janice;24756;776;42470;
;24756;1031;43274;
Hilda;24756;1604;45417;
Liz;24756;1896;46530;
Sonia;24756;2319;47869;
Elisa;24756;2409;48091;
Amparito;24756;2508;48389;
Marta Figueras;24756;2531;48486;
Marian;24756;3053;50428;
Carolina;24756;3251;51202;
Paris Photographer;24756;3823;53408;
Meg Calderón;24756;3938;53722;
Meg Hollaney;24756;3938;53723;
Ana;24756;4245;54579;
Luisa;24756;4458;55236;
Nora;24756;4642;55634;
;24756;4829;56128;
Isabel;24756;4896;56348;
Victoria;24756;5266;57594;
;24756;5422;58074;
Atracador;24757;4676;31499;
;24758;1365;1119;
Camarera;24759;1448;11779;
Don Teofilo;24762;1577;12887;
Policia 1;24763;3241;23856;
;24764;1351;44276;
;24767;1920;15451;
;24769;3734;26756;
Himself;24769;4188;29257;
Ramón;24770;372;5651;
Ilias;24770;1006;9079;
Ugo;24770;3787;28397;
;24771;5181;34372;
Asistenta;24772;2055;47025;
;24772;2126;47273;
Casera;24772;2535;48503;
;24772;3794;53961;
Oscar;24773;2305;17038;
Sebas;24773;4850;32365;
;24774;5322;35349;
;24775;1394;13723;
;24780;3177;39101;
;24780;702;42278;
;24780;1356;44291;
;24780;3713;52991;
Voz mujer calle;24780;4954;56533;
;24781;733;7729;
;24781;1433;11593;
Announcer;24781;1938;15195;
Prostitute;24783;3543;52758;
;24784;333;5341;
Niña;24785;4273;54664;
Joven;24786;632;7124;
;24786;2618;18857;
Ella;24787;3472;52166;
Himself - Guest;24789;1080;884;
;24792;1417;11456;
;24793;665;7270;
;24794;1411;44470;
Coro;24795;3754;26978;
Artesano;24797;2218;16576;
Milkman;24798;317;5286;
;24798;3004;21800;
Kidnapped #2;24800;2408;17572;
;24804;3475;52191;
Wiseman;24805;4622;31279;
Policía;24806;1754;14028;
Maria Luisa;24807;2402;38864;
;24807;3378;51730;
Zorida;24808;4773;55995;
Flinaps Chamberlain;24809;3640;26076;
Childrens theatre group;24810;4801;32116;
Asst. Pooley;24812;3281;2035;
Richards;24813;140;4608;
Fulvia;24816;2244;47960;
Paola;24819;2042;46992;
;24820;5669;37116;
Jasmina;24822;5108;57067;
;24823;174;40627;
La Maruja;24823;1522;45030;
Julia;24825;423;41487;
;24825;803;42593;
Pascuals mother;24825;4321;54800;
;24827;1585;45329;
Músico tango;24830;1851;14812;
Himself;24831;3971;28170;
Martínez;24833;3385;24559;
Procopio;24835;1506;12226;
Niña;24836;1450;44774;
;24837;1851;14813;
;24837;2499;18184;
Centinela celda Companys;24839;972;8906;
Reverendo;24839;1144;9890;
;24839;1217;10289;
Doctor Walker;24839;1799;14397;
;24839;2878;20684;
;24839;3275;23741;
Miliciano #2;24839;3359;24372;
Tadeo;24839;4241;37782;
;24841;2824;20145;
Yamoto;24842;3053;22166;
;24843;3611;25883;
Herself;24844;568;38021;
Tracy;24845;5660;58675;
Niña;24846;2577;48550;
;24847;4487;30774;
Vendor;24848;1365;1120;
Aitor;24849;2402;1582;
Comandante Ruso;24851;1681;13507;
Asaltante 2;24853;3037;22097;
;24854;3115;50766;
Padre Silvia;24856;1348;10900;
;24856;1801;14400;
;24856;3262;23652;
Sacerdote gallego;24857;3000;21732;
;24859;3115;50767;
;24860;5242;34907;
Himself;24861;2352;1488;
;24862;1864;14860;
Señor salón;24864;4044;28677;
Comisario Durán;24866;1634;13236;
;24869;167;4520;
Turista 1;24869;3698;26486;
;24872;2253;16755;
Soldado tamborilero;24872;3149;22930;
;24872;5334;35408;
Niño Enfermo;24873;3751;26952;
;24874;341;41133;
2º. Ballet;24874;1416;44544;
Azafata;24876;1561;45209;
Gloria;24876;1612;45431;
Madre 1.;24876;1905;46541;
;24876;2464;48236;
María;24876;2520;48437;
Estrella;24876;4380;55016;
Azafata;24876;5201;57412;
;24876;114;58937;
Secretaria;24877;2238;47553;
;24877;114;58938;
Jan Bergman;24879;4659;873;
Hared, the blind man;24879;2615;1757;
Alberto;24879;3404;24671;
Party guest;24880;4349;30038;
Director de Tormento ;24888;2784;20800;
Prostituta 2ª;24889;1513;44995;
;24890;2957;21395;
Matilde;24895;577;38038;
;24895;1880;46463;
Madre de Amalia;24895;2524;48456;
Manager del Ángel;24897;4775;31979;
;24898;3660;52825;
Liana Telfer;24898;5137;57167;
;24899;3670;52850;
School Teacher;24900;1432;44620;
Curra;24901;1547;45190;
Ignacio, padre de Rai;24903;578;6772;
Marido de Virginia;24903;668;7282;
Lucas;24903;696;7552;
Padre;24903;847;8338;
;24903;1909;15125;
Toni;24903;2016;15736;
Jefe de Brigadilla;24903;2975;21519;
Director colegio;24903;3129;22765;
Ricardo;24903;3357;24335;
Requena;24903;3544;25446;
Charly;24903;3742;26837;
Padre Novia 1;24903;4137;29093;
Ismael;24903;4411;31083;
Pereda;24903;5190;34413;
Paquito;24903;5293;35177;
Rafa;24903;5319;35321;
Indigente 10;24905;4962;32928;
;24906;2878;20685;
Niño;24907;1617;13129;
Niño;24907;3821;27364;
Portero;24909;3794;28433;
Núñez;24912;3198;23260;
Herself - Hostess;24914;4428;39936;
Carmen;24914;3076;50657;
Josefina;24914;4379;55025;
Cavalier de Don Alonse;24918;1332;10798;
Carlas Family #7;24919;791;7969;
;24920;5110;57074;
;24921;3203;40103;
Magda;24921;2103;47218;
;24921;4384;55033;
;24921;5560;58362;
Entrevistado;24922;1739;13938;
Concha Llúria;24924;2531;48487;
;24925;480;41590;
;24925;2375;48028;
Madre vida anterior;24925;5514;58258;
;24925;104;58891;
First Guard;24926;5104;33814;
;24927;3407;24715;
Otto adolescente;24930;3540;25393;
;24934;1925;15481;
Henry López;24936;1051;9326;
;24942;5239;57522;
Isabel;24944;4065;54155;
Sra. de Portes;24945;4401;55088;
Granny;24946;1051;43368;
Encarna;24947;1587;45344;
;24948;3652;52797;
Fuguita;24950;3385;24560;
Marcelo;24951;1531;12462;
Claudio;24951;3344;24230;
New cinema spectator;24954;403;41405;
Puppet Performer;24955;2410;1599;
;24955;1270;11194;
Cocinero Bailarín;24955;1719;13865;
Cura suplente;24955;1719;13866;
Paco;24955;1787;14199;
El Padre Lucas;24955;1847;14783;
;24955;2678;19075;
Chico Fotocopia;24955;3351;24286;
Castrin Tinos;24955;3988;28272;
Ezeiza;24956;2323;17171;
;24956;5284;35104;
Host;24957;2808;1850;
Host;24957;4486;3267;
Host;24957;5497;3939;
Bailaora;24960;2531;48488;
Abuela;24961;3332;51507;
;24962;333;41085;
Andrade;24963;1308;10674;
Dr. Phil Mendez;24965;427;6005;
;24965;695;7532;
Cura;24965;752;7817;
Roger;24965;1242;10377;
;24965;1255;10497;
;24965;1797;14373;
Jaime;24965;1863;14838;
Pedro;24965;2148;16236;
Pateray;24965;2582;18543;
Alfred Dawson;24965;2903;20884;
Inspector Ramsey;24965;3153;22950;
;24965;3361;24393;
;24965;3838;27442;
Pedro;24965;3786;28381;
Ricardo;24965;4136;29109;
Cassius;24965;4243;29545;
;24965;4499;30823;
Víctor;24965;4828;32208;
Juan;24965;4963;32945;
Doctor Ríos;24965;5096;33788;
;24965;5290;35139;
Parapsicólogo;24965;5514;36340;
Rodeiro;24965;5591;36578;
;24965;5465;36624;
Tortuga;24965;5643;36886;
Padre Daniel;24965;37;37340;
Suzanne;24966;627;42043;
Townsperson;24967;3303;51379;
Winnies sisters;24969;3447;25029;
Abuela;24970;1113;43561;
;24971;3409;24774;
;24972;1219;11175;
Patricia;24973;4300;54728;
;24976;4750;2189;
;24976;4881;2197;
;24976;2878;20686;
Sacerdote;24977;2524;18333;
;24977;2803;19985;
;24977;3028;22039;
;24977;3275;23742;
Lluís Companys;24977;3841;27466;
Farners Llorenç;24978;4802;40090;
Niño;24980;3359;24373;
Cardenal;24981;1636;13288;
;24981;2925;21033;
;24981;3084;22487;
;24981;3384;24530;
;24981;4321;29882;
Don Guzmán;24981;5599;36605;
;24982;1844;14755;
Cascote;24983;5257;34990;
Cura radio;24984;847;8339;
Pérez Madrigal;24984;972;8907;
Padre Guijarro;24984;1116;9663;
;24984;1438;11635;
Julio;24984;2086;15931;
;24984;2958;21401;
Ralph;24984;3028;22038;
;24984;3102;22628;
;24984;3316;24015;
;24984;4696;31575;
Picador;24984;5159;34226;
;24984;5424;36003;
Mayordomo;24984;5514;36341;
;24984;5649;36918;
;24984;104;37454;
;24985;2707;19234;
Himself - Host;24986;2307;1452;
;24988;4165;54412;
Francotirador;24990;1754;14029;
Nurse;24990;3022;22002;
;24991;4886;56331;
Juan Carlos Rivera;24993;3880;27727;
Brujo;24994;4021;28542;
La Sombra;24996;4766;55979;
;24997;1234;10340;
Richard;24997;1587;12955;
;24998;890;42955;
;25000;1289;10583;
;25000;1461;11895;
Mínguez;25000;3650;26199;
Novio.;25002;292;5189;
;25003;3571;25646;
;25003;5257;34991;
;25005;2638;1765;
;25006;1496;12153;
;25006;3010;21857;
;25006;4277;29688;
;25006;4391;30305;
Roberto Lozano;25007;5128;33970;
Volke;25009;1289;10584;
Fiscal;25009;1482;12041;
Newman;25010;3744;26874;
;25010;5383;35811;
;25011;5195;57368;
;25012;3010;21858;
Francisco Franco;25013;972;8908;
;25014;3409;51951;
;25017;2359;1520;
;25017;2363;1538;
;25017;200;4639;
;25017;625;7103;
Cura;25017;1113;9634;
Tomas;25017;1788;14222;
Hombre cementerio;25017;1831;14609;
Salvador;25017;2146;16212;
Eu;25017;2202;16478;
Emeterio;25017;2578;18520;
Accordeon;25017;2998;21682;
Señor;25017;3171;23092;
;25017;3675;26359;
;25017;4160;29193;
;25017;4235;29534;
;25017;4816;32190;
Taxista;25017;100;37428;
;25018;5669;58713;
Visanteta;25020;1949;46673;
Sheila Holmes;25020;2649;48753;
Lozana;25020;3017;50289;
;25020;3595;52535;
Visanteta;25020;5559;58358;
;25022;871;8459;
;25023;984;43177;
Parroco;25024;2442;17836;
Español;25024;2990;21623;
;25024;4413;30453;
Himself;25025;1564;12799;
;25028;2375;48029;
Mujer rubia;25029;789;42516;
DArtagnans Father;25031;1142;926;
;25032;4729;31725;
Stall Owner;25033;135;40550;
Himself;25034;3098;22582;
Passenger;25035;2321;47876;
;25038;2464;48237;
Señora María;25038;5024;56816;
Niña;25039;4273;54665;
Niño;25040;4273;29672;
;25043;1387;44933;
Secretaria;25043;2699;48915;
;25043;2727;49031;
Susan;25043;2739;49077;
Julie;25043;3394;51806;
Himself;25044;1302;1017;
Himself;25045;1023;845;
Clemente;25046;3770;27068;
School Teacher;25048;5048;56888;
Monsieur Li;25049;518;6435;
;25051;728;43693;
;25055;903;38442;
Padre Matteo;25058;3127;1974;
Stinco, Brennos Henchman;25060;3127;1975;
Hombre rico;25061;816;8158;
;25061;897;8607;
;25061;1086;9501;
;25061;2539;18397;
;25061;3062;22271;
;25061;4089;28940;
Weeks;25063;338;165;
Hairdresser;25064;1938;46595;
Urbano;25065;3766;2374;
;25066;2707;48959;
Herself;25067;2655;48760;
;25067;4984;56644;
;25068;1371;38611;
Town Sheriff;25070;4714;31661;
Berta #1;25074;3602;39247;
;25074;5100;40212;
;25074;5474;40339;
Maestra;25074;343;41155;
Anica;25074;408;41446;
Merche;25074;548;41759;
Lucía;25074;870;42888;
;25074;1025;43252;
;25074;1102;43491;
;25074;1309;44126;
Hermana 2;25074;1428;44716;
;25074;1951;46677;
;25074;1950;46680;
;25074;2003;46925;
;25074;2082;47146;
;25074;2094;47184;
;25074;2526;48467;
Drogadicta;25074;3081;50672;
Laura;25074;3518;52257;
;25074;4061;54141;
;25074;4191;54438;
;25074;4560;55500;
;25074;4680;55749;
;25074;4749;55919;
Madre;25074;4928;56487;
;25074;4980;56628;
Lolita;25074;5201;57413;
Monja;25074;5386;57992;
;25074;5432;58110;
Rubí;25074;114;58939;
Rauls Henchman;25075;546;6538;
Carrasco;25075;1643;13319;
